strain,ens_gene,log_bleach,log_settle
N2,WBGene00017537,9.86475903375785,9.9452004521814
N2,WBGene00017538,8.40265212222461,8.50770351861046
N2,WBGene00017539,4.85981072271357,5.25599851528311
N2,WBGene00017541,11.0508420349345,10.8779750819359
N2,WBGene00017542,10.6500337866281,10.7023325986275
N2,WBGene00017545,5.6972279246844,5.45322950209848
N2,WBGene00017546,12.81589098345,12.9532033695427
N2,WBGene00017547,10.8220482719644,10.7407795361059
N2,WBGene00017548,12.4347237097,12.5517177384498
N2,WBGene00017549,9.40609046285816,9.35849444536888
N2,WBGene00017550,6.7079134292769,6.9434633275913
N2,WBGene00017553,7.25673127437967,7.23942712452892
N2,WBGene00017554,5.7006767336591,5.8549628893147
N2,WBGene00017555,6.04954126065933,6.2605520444359
N2,WBGene00017556,6.63271361774574,6.58720417930824
N2,WBGene00017557,8.59699946148647,8.66683836218516
N2,WBGene00017559,6.98993856059709,6.96527020509909
N2,WBGene00017560,5.97211144562122,6.03098074207028
N2,WBGene00017563,11.1131774273261,10.6354940198343
N2,WBGene00017565,9.6782416776438,9.75709244502149
N2,WBGene00017567,9.42214511527361,9.04904170489111
N2,WBGene00017568,4.08670618125693,3.86504031828139
N2,WBGene00017569,9.58584086564765,9.37493929028647
N2,WBGene00017570,3.88067344392734,3.92010652173155
N2,WBGene00017571,8.51352745257109,8.82902036178828
N2,WBGene00017574,8.54653818468783,8.73872355048037
N2,WBGene00017576,7.65041442109899,7.29429581050003
N2,WBGene00017577,4.94842920663926,5.39309956223961
N2,WBGene00017578,7.99870691872788,8.21656153182568
N2,WBGene00017580,7.37841894495051,6.75203117403921
N2,WBGene00017582,10.2066251761404,9.65320876765755
N2,WBGene00017583,7.80484740325801,7.91658549112423
N2,WBGene00017584,8.22133497583934,8.60626729326909
N2,WBGene00017586,3.30621995450751,3.89489372058839
N2,WBGene00017587,6.60326481332403,6.69688712769595
N2,WBGene00017589,9.10890341804331,9.22370810279643
N2,WBGene00017591,12.534387235926,12.3619033936191
N2,WBGene00017592,7.02583292601287,7.61566227921516
N2,WBGene00017593,4.69925391987546,4.30530254105425
N2,WBGene00017594,4.94349560428261,5.28096722693937
N2,WBGene00017597,7.42429091491452,7.41349832916108
N2,WBGene00017598,3.42481096354862,4.60883114168805
N2,WBGene00017599,7.20190954012439,7.02488068898721
N2,WBGene00017600,7.78017632409717,7.44492388143488
N2,WBGene00017601,3.53473092819571,5.65254049864936
N2,WBGene00017605,12.1646539524312,12.1911656326834
N2,WBGene00017606,10.4950741396688,10.5522956826931
N2,WBGene00017607,11.287616294729,11.1489778358866
N2,WBGene00017608,10.7132702551452,10.7604035461561
N2,WBGene00017611,2.44294549602073,3.15945722960793
N2,WBGene00017613,10.5092607536237,10.3892603244238
N2,WBGene00017614,3.51093685336044,3.26006890724612
N2,WBGene00017616,4.73811407876546,4.49269085528066
N2,WBGene00017618,7.6012461322688,7.80541510312437
N2,WBGene00017620,10.865693237589,11.0310907714415
N2,WBGene00017621,10.0479323047979,9.78509482519818
N2,WBGene00017625,7.84516952147226,7.94022586431846
N2,WBGene00017628,4.11462805639948,3.36986137127758
N2,WBGene00017632,4.06676650382645,4.50170282685604
N2,WBGene00017633,4.49260136307838,4.48748367545946
N2,WBGene00017635,8.19539361517105,8.36878914342493
N2,WBGene00017636,7.59921736245596,7.58825666620989
N2,WBGene00017637,6.58076575395715,6.2398881071048
N2,WBGene00017639,6.40810878864324,6.55854444184545
N2,WBGene00017640,10.5560838812306,10.8519476521754
N2,WBGene00017641,13.0511486956092,13.567912230436
N2,WBGene00017642,11.6391991466482,11.6026608382898
N2,WBGene00017643,12.1838423526696,12.373183603709
N2,WBGene00017644,7.74703790158289,7.82144431367168
N2,WBGene00017646,10.353340275292,10.2501247907381
N2,WBGene00017647,8.2395055087008,7.85409711532723
N2,WBGene00017648,11.4828601233388,11.5665797454727
N2,WBGene00017650,3.74613052782031,3.69171324308581
N2,WBGene00017651,5.52249938492112,5.62352689347775
N2,WBGene00017653,7.2911228789254,6.62808189814753
N2,WBGene00017654,6.03422361551609,5.42455042126715
N2,WBGene00017657,10.9664243481713,11.142016462367
N2,WBGene00017658,8.63996943426059,9.43578224724283
N2,WBGene00017659,12.759839646211,11.6148496034925
N2,WBGene00017660,9.93780663037127,8.87474373227305
N2,WBGene00017661,4.22827574694593,3.74635123644666
N2,WBGene00017663,9.61534822841997,9.30872678813024
N2,WBGene00017664,4.06425391916288,3.77582885620527
N2,WBGene00017666,4.7409723999079,4.32056644874077
N2,WBGene00017667,8.90962757845259,9.2237230670115
N2,WBGene00017671,11.3730986005443,11.0798232512345
N2,WBGene00017672,6.9384498361954,6.48646990827685
N2,WBGene00017673,8.34323528267793,8.08227256384156
N2,WBGene00017674,8.76897062661968,8.69148898648002
N2,WBGene00017675,12.5648366030265,12.547649510544
N2,WBGene00017676,9.56424848287939,9.24646666458807
N2,WBGene00017678,11.6256296063817,11.9664064219692
N2,WBGene00017679,3.8724983656608,3.2393535766105
N2,WBGene00017681,7.31561069395128,7.80281839965103
N2,WBGene00017683,10.6743599014723,10.6964575613373
N2,WBGene00017686,12.8335845955765,13.107664599151
N2,WBGene00017687,9.75165569775501,10.0016166726889
N2,WBGene00017688,9.23893661917685,9.17963348173426
N2,WBGene00017690,8.31610070136806,8.45850518992864
N2,WBGene00017691,13.2673936221484,13.4426621344751
N2,WBGene00017692,6.78892068677349,6.11774677020503
N2,WBGene00017696,11.2002305256684,11.0350417922648
N2,WBGene00017698,11.2939828476915,10.1374746957126
N2,WBGene00017699,11.1527994388527,11.2075699571605
N2,WBGene00017700,5.55315302089517,5.53137871086485
N2,WBGene00017702,7.58067570895528,7.5453657033401
N2,WBGene00017703,5.16581191847308,6.30143809680622
N2,WBGene00017706,0.383296086483587,-1.40732491492782
N2,WBGene00017707,4.02045625179881,3.55923053284338
N2,WBGene00017708,9.5672507129137,9.25115398531788
N2,WBGene00017710,3.99247065148104,2.70618396724408
N2,WBGene00017711,6.59281489791053,6.24346724959914
N2,WBGene00017712,9.12096243260263,9.31990461476396
N2,WBGene00017713,3.5638757933552,4.51390757200823
N2,WBGene00017714,4.30774818716371,4.37929478166
N2,WBGene00017715,4.91871243187876,4.49060289170666
N2,WBGene00017716,8.03110540898488,7.95769599177717
N2,WBGene00017717,10.1110163758671,9.62643331464452
N2,WBGene00017718,6.12230535875739,6.28889245575023
N2,WBGene00017719,12.2645309312202,12.451974030761
N2,WBGene00017721,2.79962959663938,3.74876734854406
N2,WBGene00017724,8.64454292479843,8.62083155375977
N2,WBGene00017726,7.62647361719516,7.7599334883665
N2,WBGene00017727,11.3998679254005,11.2075253793459
N2,WBGene00017730,8.82266384039202,8.62255930082193
N2,WBGene00017732,5.65043935089973,5.75910285096087
N2,WBGene00017733,11.7778406295391,11.8388273282539
N2,WBGene00017734,12.9842487909962,13.3447956563859
N2,WBGene00017735,11.7562219247994,11.7480471264948
N2,WBGene00017736,7.59671028320372,7.45799579920875
N2,WBGene00017737,6.67742692148672,6.84200805452242
N2,WBGene00017738,10.0917790610168,9.82702265348254
N2,WBGene00017741,6.22525460121854,6.30635240179763
N2,WBGene00017742,10.0931796706119,10.1231886899004
N2,WBGene00017743,4.23651926633616,4.71116730221217
N2,WBGene00017744,6.61334577699486,6.57738352013478
N2,WBGene00017745,8.31739512429394,8.10023395359672
N2,WBGene00017746,10.614311303386,10.7226763068213
N2,WBGene00017747,8.76309928589564,8.656603403538
N2,WBGene00017748,8.01629932217846,7.59838716737606
N2,WBGene00017749,10.3184111803775,10.3735194632713
N2,WBGene00017750,8.99755254746946,8.88779125476749
N2,WBGene00017751,3.67135744021882,3.81575072432169
N2,WBGene00017752,2.51085883173055,3.25634875251272
N2,WBGene00017754,4.85584469022365,5.17741405608931
N2,WBGene00017755,5.62706856661131,7.88477654024173
N2,WBGene00017756,10.5768001046321,9.96849690894371
N2,WBGene00017757,10.9658509570238,10.9817251328368
N2,WBGene00017758,10.0553555171655,10.1170966012401
N2,WBGene00017759,12.3070298661427,12.5005826582503
N2,WBGene00017760,11.0921758063677,11.1008608056826
N2,WBGene00017761,3.85629897075129,4.51727212694001
N2,WBGene00017762,5.74347996346911,6.72416717953588
N2,WBGene00017763,10.9178487199942,10.9893627648392
N2,WBGene00017764,5.10122249230339,6.30539960293528
N2,WBGene00017765,11.5428390553879,11.6350985987932
N2,WBGene00017766,9.0266482103758,9.17349733105917
N2,WBGene00017767,8.55881440216372,8.68535844115066
N2,WBGene00017768,11.1566255840318,11.177870963602
N2,WBGene00017769,9.10507637344936,9.26670123102616
N2,WBGene00017770,10.4299229370282,10.4231350350697
N2,WBGene00017771,8.34178317430021,8.35401825938678
N2,WBGene00017772,12.9841597249435,12.7965792272122
N2,WBGene00017773,10.6171284597298,10.6546821993267
N2,WBGene00017774,11.638734765724,11.8188285719651
N2,WBGene00017775,12.8188948280297,13.1134097464231
N2,WBGene00017776,10.4444041655368,10.4201811220616
N2,WBGene00017777,11.7229951596701,11.7141128198749
N2,WBGene00017778,11.1932658411308,11.3967271788085
N2,WBGene00017779,5.70147154681357,4.94642687382925
N2,WBGene00017780,10.5343759722225,10.4577178520376
N2,WBGene00017781,8.89160193378709,8.84447527079354
N2,WBGene00017782,9.11434676267624,9.41168661563719
N2,WBGene00017783,5.53229559593484,5.6285043543955
N2,WBGene00017785,8.60037981472597,8.24046887433784
N2,WBGene00017786,8.05949225122064,7.95188936809517
N2,WBGene00017787,5.21874919154171,5.08146558017561
N2,WBGene00017788,3.80189265244808,3.24398409002537
N2,WBGene00017789,11.8695970842425,11.3824000961623
N2,WBGene00017791,3.66993935288384,4.18142466647592
N2,WBGene00017792,5.24358263979478,4.9023430102727
N2,WBGene00017794,4.67054173681217,5.12051449907898
N2,WBGene00017795,7.42896626852294,7.80549891373535
N2,WBGene00017796,7.66243257188311,7.75250946121096
N2,WBGene00017797,10.6489249761368,10.7558357707753
N2,WBGene00017798,6.38665446120706,6.84369155864416
N2,WBGene00017799,10.785120004126,10.7695425816072
N2,WBGene00017800,11.2368290263246,11.6797264718413
N2,WBGene00017801,10.8486013679815,10.7451951302907
N2,WBGene00017802,6.65591246262768,6.90579103986777
N2,WBGene00017803,6.11357829148154,6.08039807864029
N2,WBGene00017805,3.01040081753084,2.37424059097282
N2,WBGene00017806,3.89214247492468,4.33043465884205
N2,WBGene00017807,7.1172846025588,6.81433628904239
N2,WBGene00017808,8.34360627252975,7.68787114450247
N2,WBGene00017811,10.4751946368349,10.3131605648296
N2,WBGene00017813,6.95069954937744,6.20023596246279
N2,WBGene00017814,8.61460234573925,8.7160996183732
N2,WBGene00017815,4.51394602680569,3.86472044391326
N2,WBGene00017816,12.8463128193074,13.0723154699164
N2,WBGene00017817,5.2879103444276,5.14980708664118
N2,WBGene00017818,7.70010994933393,7.63377146720604
N2,WBGene00017819,4.77165113418165,4.81077177338948
N2,WBGene00017823,6.37608072697694,6.0715973023096
N2,WBGene00017825,10.7959034709579,10.6417753014507
N2,WBGene00017826,11.0782175974539,10.9909413827526
N2,WBGene00017827,10.5173065374941,10.4569776192179
N2,WBGene00017828,9.92041614389938,9.73841987050343
N2,WBGene00017829,9.73046422799302,9.5401261369176
N2,WBGene00017830,10.6165953158603,10.6479116526715
N2,WBGene00017831,9.66777310709766,9.63126303507967
N2,WBGene00017832,9.09023368261711,8.89156767013425
N2,WBGene00017833,4.02266404799764,3.78104600965962
N2,WBGene00017834,12.6923455994897,12.536700708989
N2,WBGene00017835,5.99764856386224,6.49750783471464
N2,WBGene00017836,6.11493353326928,5.46399787505448
N2,WBGene00017837,11.0807331547453,11.0116580699029
N2,WBGene00017838,8.23363806261255,8.1221365419997
N2,WBGene00017840,8.33523239564619,8.14996471098945
N2,WBGene00017841,8.95174175502424,9.24334823878556
N2,WBGene00017842,6.62532946103928,7.00782184032923
N2,WBGene00017843,9.24316092913121,9.41584088665918
N2,WBGene00017848,4.00836265444175,4.44980628466825
N2,WBGene00017850,7.26016397046268,6.96912097819731
N2,WBGene00017851,10.2640581670055,10.4097360201787
N2,WBGene00017852,12.0149615537975,11.9552604818766
N2,WBGene00017853,7.03011882138614,6.67198169666812
N2,WBGene00017854,5.68180497045557,6.37605874439378
N2,WBGene00017855,11.1236780722945,11.2076231096025
N2,WBGene00017858,6.2183992713872,5.78041709003435
N2,WBGene00017861,7.42806722961763,7.32585994285389
N2,WBGene00017864,13.2025154294128,13.251651910948
N2,WBGene00017865,7.1039837260296,7.15608416901812
N2,WBGene00017866,7.67139287649212,7.57377510147769
N2,WBGene00017867,6.23581773801818,6.3779238436684
N2,WBGene00017868,6.68407205834049,6.54285932137174
N2,WBGene00017869,4.91692639762782,5.19002243591005
N2,WBGene00017871,2.77381991520009,1.50769318423788
N2,WBGene00017872,3.76434105126288,3.83182789096875
N2,WBGene00017873,0.0385053727236735,-0.190408855212238
N2,WBGene00017874,11.9973193491967,12.1435665249877
N2,WBGene00017875,3.8006324695387,3.14402046031303
N2,WBGene00017879,4.54180268499586,4.22318878493939
N2,WBGene00017880,5.77186628124447,5.47854739843238
N2,WBGene00017881,12.9510748498902,12.9482466636299
N2,WBGene00017885,11.6202838861582,11.7053028403341
N2,WBGene00017886,10.4500334187957,10.244234554448
N2,WBGene00017887,10.7754536288877,10.4594963780404
N2,WBGene00017888,9.1821164375496,8.93984331574507
N2,WBGene00017889,10.5706451456972,10.4350894155558
N2,WBGene00017890,3.22258289315308,3.00941961233446
N2,WBGene00017891,10.0025348743478,10.207837429002
N2,WBGene00017892,12.1819500489236,12.7454545741747
N2,WBGene00017893,5.56821362307808,5.3833618569033
N2,WBGene00017894,6.23121244199675,5.4263137347309
N2,WBGene00017895,11.7416988176143,11.7823077868767
N2,WBGene00017898,8.44063209363633,8.51366736297487
N2,WBGene00017900,9.02086616852648,8.87230577223164
N2,WBGene00017901,8.01678512362477,7.9863852241003
N2,WBGene00017902,6.27239263304584,6.38681332412237
N2,WBGene00017904,10.0414874609848,10.3093567521362
N2,WBGene00017905,7.12542367906009,7.33950531365945
N2,WBGene00017907,5.96261772454134,5.50958308657892
N2,WBGene00017908,8.00433608149244,8.16115219563421
N2,WBGene00017909,8.32844732732814,8.39169094901407
N2,WBGene00017910,5.2931121039921,5.29210495575792
N2,WBGene00017911,2.76672995896822,3.64871384002428
N2,WBGene00017912,2.76611353472464,3.18274888734478
N2,WBGene00017914,4.86513319444831,5.09171175896445
N2,WBGene00017916,9.37892475711298,9.32075524218959
N2,WBGene00017919,9.35552392046858,9.22731214912758
N2,WBGene00017920,11.6650204127589,11.9175690495145
N2,WBGene00017921,5.73687363736119,5.99312496263931
N2,WBGene00017922,6.56822435579298,6.54246302668896
N2,WBGene00017923,10.2967356559248,10.431581639053
N2,WBGene00017924,8.9669081682861,9.01008487895304
N2,WBGene00017925,12.7490186928797,12.6590717870036
N2,WBGene00017926,12.63037842257,12.5979445222755
N2,WBGene00017927,4.8936330548909,5.07597242127811
N2,WBGene00017928,10.4420822092239,10.3719888586451
N2,WBGene00017929,11.2914958547209,11.3110172191122
N2,WBGene00017930,5.33829344251697,5.55355542711752
N2,WBGene00017931,11.2898171493973,11.0846116027367
N2,WBGene00017934,10.0499299028695,10.2664537960882
N2,WBGene00017936,7.65598749010653,7.48858672015726
N2,WBGene00017937,10.2865425708426,10.0306315855439
N2,WBGene00017938,6.11402805178934,5.68640161250176
N2,WBGene00017939,8.92034964643545,9.09404292552226
N2,WBGene00017944,5.21208345828124,6.06957880189622
N2,WBGene00017945,8.07902768330491,8.17125720935688
N2,WBGene00017947,7.30239832620407,7.14819468945373
N2,WBGene00017948,6.59780770049878,7.55389441881495
N2,WBGene00017949,2.85361752129124,3.96887398036063
N2,WBGene00017950,7.27253497802018,7.16728189727025
N2,WBGene00017951,11.3521805603999,11.1495395605397
N2,WBGene00017952,9.35322718277164,9.0297630484665
N2,WBGene00017954,8.66274592585082,8.62319932361942
N2,WBGene00017955,7.64505310487997,8.00783896299403
N2,WBGene00017957,5.68412539466246,5.95686201107091
N2,WBGene00017959,5.14288104310572,5.25323928222794
N2,WBGene00017961,7.30259368146358,6.87960610040261
N2,WBGene00017962,7.41494929669851,7.85087759505865
N2,WBGene00017964,11.911358912064,11.9232735325699
N2,WBGene00017965,4.81890634409119,4.13635538222853
N2,WBGene00017967,11.2252350664261,11.101590744893
N2,WBGene00017968,11.4532990411807,11.773916963991
N2,WBGene00017969,10.2785083294083,10.7474892015611
N2,WBGene00017970,11.1632980002147,11.1658264479214
N2,WBGene00017971,8.68087441913951,8.77812153529008
N2,WBGene00017973,5.09046564568534,5.00216471920734
N2,WBGene00017974,8.84900476215434,9.14608993449305
N2,WBGene00017975,8.69661906903551,8.9285628839559
N2,WBGene00017976,6.30361864743785,5.50060452508861
N2,WBGene00017977,3.50406283959824,3.60166497048897
N2,WBGene00017978,7.75310706137493,8.00451932873139
N2,WBGene00017979,11.2769224466421,11.0876285930773
N2,WBGene00017980,8.98644809450272,9.13449230996799
N2,WBGene00017981,10.2046492929347,10.0788540409551
N2,WBGene00017982,12.256023101068,12.2526040344453
N2,WBGene00017983,4.60456911623478,5.75826496964373
N2,WBGene00017984,13.5500460440545,13.555253107069
N2,WBGene00017985,11.154717727827,11.0673624111145
N2,WBGene00017986,11.895382897679,12.0122247309908
N2,WBGene00017988,11.8765688661393,11.8954428054839
N2,WBGene00017989,11.3609706005848,11.3735108028586
N2,WBGene00017990,10.2269180701016,10.2303913777354
N2,WBGene00017991,9.1479244494715,8.53908386660195
N2,WBGene00017992,10.439783797809,10.2455368726703
N2,WBGene00017993,12.1949819196085,12.2409418825242
N2,WBGene00017996,10.9113481781726,10.8095546772767
N2,WBGene00017997,10.5981024580418,10.6076950108873
N2,WBGene00017998,10.2873134653223,9.85285239742068
N2,WBGene00017999,9.77160380489503,9.88494000152709
N2,WBGene00018000,3.92944195586901,4.04814231345295
N2,WBGene00018001,6.27301624300829,6.11904633299815
N2,WBGene00018002,5.01981909595947,4.20268560919873
N2,WBGene00018004,6.95185686312376,7.18888157756708
N2,WBGene00018005,5.95000290633053,5.67591936399277
N2,WBGene00018006,11.4293188409243,11.4570676465314
N2,WBGene00018007,11.6133111272372,11.5998327308139
N2,WBGene00018008,12.0530951529739,12.0568181246757
N2,WBGene00018009,11.0423013394404,10.960741094433
N2,WBGene00018010,10.7274682688082,10.8082127914151
N2,WBGene00018011,11.5907749295399,11.6232640625132
N2,WBGene00018013,10.5393265481097,10.7041784485369
N2,WBGene00018014,9.71999092766688,9.67553199036052
N2,WBGene00018015,10.5620973065818,10.5149920572234
N2,WBGene00018016,10.7014925537661,10.5770888806439
N2,WBGene00018017,11.6217215434142,11.7374311043944
N2,WBGene00018018,8.95503503962619,9.03125366186925
N2,WBGene00018021,1.77309945945222,4.12237586556249
