comparison,ens_gene,baseMean,log2FoldChange,fold,iCEL
CB4856_vs_N2,WBGene00022680,1020.17677077538,-2.22029133912321,down,No
CB4856_vs_N2,WBGene00022689,19.9892443154716,1.49838238171069,up,No
CB4856_vs_N2,WBGene00022730,22.3964940247436,-7.61885748270548,down,No
CB4856_vs_N2,WBGene00022731,21.561198268358,1.44582600941694,up,No
CB4856_vs_N2,WBGene00022743,1226.9936390636,-0.63664756067926,down,No
CB4856_vs_N2,WBGene00022747,41.4606018531946,-1.7567160855514,down,No
CB4856_vs_N2,WBGene00022789,145.936788534013,-1.78291195585758,down,No
CB4856_vs_N2,WBGene00022807,9.69063572572472,3.23149368440392,up,No
CB4856_vs_N2,WBGene00022838,41.1426250419501,2.34075192813715,up,No
CB4856_vs_N2,WBGene00022845,14.314978557991,-1.52835138508804,down,No
CB4856_vs_N2,WBGene00022866,28.5468002255503,2.00813090910077,up,No
CB4856_vs_N2,WBGene00022867,135.318334744105,-10.7055559830389,down,No
CB4856_vs_N2,WBGene00022868,149.665087072046,-10.8509411696402,down,No
CB4856_vs_N2,WBGene00022873,156.535402092434,1.66726169211184,up,No
CB4856_vs_N2,WBGene00022887,427.524764424076,0.612505472448755,up,No
CB4856_vs_N2,WBGene00022891,26.5246670541821,1.3497311509918,up,No
CB4856_vs_N2,WBGene00023284,111.149298594627,1.41757102512843,up,No
CB4856_vs_N2,WBGene00023407,392.452152038217,0.986758792981271,up,No
CB4856_vs_N2,WBGene00023425,123.834856732705,-2.7523735148373,down,No
CB4856_vs_N2,WBGene00023427,302.046010128367,-2.98387373663541,down,No
CB4856_vs_N2,WBGene00023458,21.9391771139603,-2.9909992787358,down,No
CB4856_vs_N2,WBGene00023477,301.96635617125,-2.52027481216893,down,No
CB4856_vs_N2,WBGene00023484,34.3379764249373,2.27061331490456,up,No
CB4856_vs_N2,WBGene00023493,764.727428856108,-1.40558926250382,down,No
CB4856_vs_N2,WBGene00043068,257.024833127463,-1.19191071859463,down,No
CB4856_vs_N2,WBGene00043702,407.566599066282,0.838955171611592,up,No
CB4856_vs_N2,WBGene00044004,29.8159043867736,-2.99208738709936,down,No
CB4856_vs_N2,WBGene00044011,276.274247574437,-2.09559332642477,down,No
CB4856_vs_N2,WBGene00044021,49.6080376041178,-0.670434195823752,down,No
CB4856_vs_N2,WBGene00044045,17.4579268923876,-1.47339195539909,down,No
CB4856_vs_N2,WBGene00044066,55.0764486469415,1.62239013027988,up,No
CB4856_vs_N2,WBGene00044109,835.301390302644,-2.09033162989847,down,No
CB4856_vs_N2,WBGene00044131,1041.82686142196,-1.03559131772715,down,No
CB4856_vs_N2,WBGene00044149,64.81894274128,1.83783197945802,up,No
CB4856_vs_N2,WBGene00044163,43.0548354233821,-2.87842567344538,down,No
CB4856_vs_N2,WBGene00044182,22.2464931468537,-3.01679706467907,down,No
CB4856_vs_N2,WBGene00044193,12.4464246433025,-3.15377998319524,down,No
CB4856_vs_N2,WBGene00044201,101.235690570045,-1.46966739015836,down,No
CB4856_vs_N2,WBGene00044206,1524.17650966961,1.41327884502605,up,No
CB4856_vs_N2,WBGene00044212,39.6785904680323,-6.50483826487779,down,No
CB4856_vs_N2,WBGene00044213,81.5977617833546,-9.97658831624099,down,No
CB4856_vs_N2,WBGene00044222,11.6135370002894,1.50369848579414,up,No
CB4856_vs_N2,WBGene00044225,82.0728102345528,1.08797521569052,up,No
CB4856_vs_N2,WBGene00044250,13.6650243515059,-2.84770516114328,down,No
CB4856_vs_N2,WBGene00044256,21.6954461588992,-3.65386646113632,down,No
CB4856_vs_N2,WBGene00044258,745.898622479512,-0.709172317689574,down,No
CB4856_vs_N2,WBGene00044273,143.397706947826,-2.49685742883248,down,No
CB4856_vs_N2,WBGene00044274,143.397706947826,-2.49685742883248,down,No
CB4856_vs_N2,WBGene00044280,144.12446347136,0.963954563865796,up,No
CB4856_vs_N2,WBGene00044281,48.1658186623895,1.36391560805894,up,No
CB4856_vs_N2,WBGene00044286,25.6553410965473,4.09921615698885,up,Yes
CB4856_vs_N2,WBGene00044291,51.7138992797008,-9.31594576525074,down,No
CB4856_vs_N2,WBGene00044296,455.157116395008,0.805971957562956,up,No
CB4856_vs_N2,WBGene00044331,24.3028116324377,1.08149314593272,up,No
CB4856_vs_N2,WBGene00044332,83.6016779390758,1.84126873099148,up,No
CB4856_vs_N2,WBGene00044338,140.276710157962,0.942827856727536,up,No
CB4856_vs_N2,WBGene00044339,139.123981566137,-1.66832354768748,down,No
CB4856_vs_N2,WBGene00044340,109.916794982285,-4.18108941609638,down,No
CB4856_vs_N2,WBGene00044355,50.3668795202169,-1.00372769017585,down,Yes
CB4856_vs_N2,WBGene00044360,15.20416846779,-7.05804808566211,down,No
CB4856_vs_N2,WBGene00044371,23.5147478748751,1.29439445510961,up,No
CB4856_vs_N2,WBGene00044383,18.8283102650963,3.44063616871192,up,No
CB4856_vs_N2,WBGene00044396,156.800269528064,0.778569297863306,up,No
CB4856_vs_N2,WBGene00044403,57.2197914683063,0.91300382057647,up,No
CB4856_vs_N2,WBGene00044414,34.7487692289851,-2.32598195314141,down,No
CB4856_vs_N2,WBGene00044417,26.0132648733818,3.07385023602673,up,No
CB4856_vs_N2,WBGene00044436,85.5289657357094,0.882813208496757,up,No
CB4856_vs_N2,WBGene00044469,469.250376002601,0.85638157119156,up,No
CB4856_vs_N2,WBGene00044473,32.1607994769196,8.26942547425613,up,No
CB4856_vs_N2,WBGene00044478,27.8430975760548,1.68927075991886,up,No
CB4856_vs_N2,WBGene00044488,1167.87182816648,-3.86571036121614,down,No
CB4856_vs_N2,WBGene00044521,13.917165241282,-3.66143932506519,down,No
CB4856_vs_N2,WBGene00044527,562.113409674499,0.607952094819483,up,No
CB4856_vs_N2,WBGene00044533,95.0093552275806,-1.20575802767311,down,No
CB4856_vs_N2,WBGene00044535,2376.13794942226,0.915136164458547,up,No
CB4856_vs_N2,WBGene00044547,157.364881798567,-2.6848420330859,down,No
CB4856_vs_N2,WBGene00044569,18.3965309901789,-2.83318434692283,down,No
CB4856_vs_N2,WBGene00044578,49.4192089450366,-1.9542371472141,down,No
CB4856_vs_N2,WBGene00044623,245.218928930057,-1.59752903363358,down,No
CB4856_vs_N2,WBGene00044672,82.4965609346324,-1.49342851701409,down,No
CB4856_vs_N2,WBGene00044697,63.0874957857559,-9.11747958510451,down,No
CB4856_vs_N2,WBGene00044705,12.8353774366767,1.80799049630748,up,No
CB4856_vs_N2,WBGene00044726,9.38082113237594,2.24468887896307,up,No
CB4856_vs_N2,WBGene00044734,394.338036324472,-1.05210239252743,down,Yes
CB4856_vs_N2,WBGene00044738,39.1185665869956,2.13437715737153,up,No
CB4856_vs_N2,WBGene00044741,20.5972745947759,-5.29658670214694,down,No
CB4856_vs_N2,WBGene00044742,56.8481966955813,-1.53936153611633,down,No
CB4856_vs_N2,WBGene00044753,23.4513496485389,0.964943900045197,up,No
CB4856_vs_N2,WBGene00044758,208.876729388631,-1.79433813944764,down,No
CB4856_vs_N2,WBGene00044772,74.1503157386743,0.787146185973725,up,No
CB4856_vs_N2,WBGene00044783,48.4794150934448,2.83187085173796,up,No
CB4856_vs_N2,WBGene00044807,88.8902009181385,1.30516634105656,up,Yes
CB4856_vs_N2,WBGene00044811,50.2293572119973,-1.48079117552857,down,No
CB4856_vs_N2,WBGene00044898,133.193665911693,-1.10544823943842,down,No
CB4856_vs_N2,WBGene00044949,282.438587947991,0.81439385487877,up,No
CB4856_vs_N2,WBGene00044990,110.165023805271,0.618779405370646,up,No
CB4856_vs_N2,WBGene00045061,11.0781584000662,2.61003598084499,up,No
CB4856_vs_N2,WBGene00045078,250.586661978365,-1.0873879492247,down,No
CB4856_vs_N2,WBGene00045261,495.266772700146,0.905767176815353,up,No
CB4856_vs_N2,WBGene00045269,28.9062049735612,-1.49657479327556,down,No
CB4856_vs_N2,WBGene00045272,198.396498020815,0.806973665753778,up,No
CB4856_vs_N2,WBGene00045275,304.853042279341,-1.67545594952126,down,No
CB4856_vs_N2,WBGene00045276,629.188287067767,-1.45461277664437,down,No
CB4856_vs_N2,WBGene00045297,74.6816966836711,-1.05784747915702,down,No
CB4856_vs_N2,WBGene00045339,30.036790489997,3.65019662484469,up,No
CB4856_vs_N2,WBGene00045401,80.8218321620051,1.8401775792247,up,No
CB4856_vs_N2,WBGene00045411,25.7597282951503,-8.31287699901188,down,No
CB4856_vs_N2,WBGene00045412,55.7523483077067,2.62888314023038,up,No
CB4856_vs_N2,WBGene00045414,49.1183181995067,1.35947665763341,up,No
CB4856_vs_N2,WBGene00045415,50.4527472880497,3.63155942485254,up,No
CB4856_vs_N2,WBGene00045417,86.3248687743201,2.38387141530679,up,No
CB4856_vs_N2,WBGene00045461,38.4496536717291,-8.89065459229952,down,No
CB4856_vs_N2,WBGene00045473,302.189362632405,0.825079534773674,up,No
CB4856_vs_N2,WBGene00045497,15.334844520161,-1.66291146917103,down,No
CB4856_vs_N2,WBGene00045498,28.1251852267697,1.39816862730184,up,No
CB4856_vs_N2,WBGene00050875,47.0821168393167,-6.74466370139264,down,No
CB4856_vs_N2,WBGene00050892,15.0571993501609,2.11350584743997,up,No
CB4856_vs_N2,WBGene00050899,149.060668174339,1.8038062343619,up,No
CB4856_vs_N2,WBGene00050904,180.921608556312,1.13072822895308,up,No
CB4856_vs_N2,WBGene00050913,80.7433580061444,-9.96017761852023,down,No
CB4856_vs_N2,WBGene00050914,348.167096879621,-10.2189100767279,down,No
CB4856_vs_N2,WBGene00050943,300.29498798832,0.919705370727899,up,No
CB4856_vs_N2,WBGene00077450,26.21417955129,-4.62532330276966,down,No
CB4856_vs_N2,WBGene00077495,11.051195547188,5.73700939207066,up,No
CB4856_vs_N2,WBGene00077522,34.7146255186858,-2.07220691607334,down,No
CB4856_vs_N2,WBGene00077525,125.028552608222,0.687670905871364,up,No
CB4856_vs_N2,WBGene00077539,60.406794296074,1.21609023513609,up,No
CB4856_vs_N2,WBGene00077563,19.740468367049,-7.9305701246318,down,No
CB4856_vs_N2,WBGene00077663,12.4492089900366,2.30695418295547,up,No
CB4856_vs_N2,WBGene00077684,18.7324984269774,1.40579336290774,up,No
CB4856_vs_N2,WBGene00077685,187.185620101951,1.97350136582834,up,No
CB4856_vs_N2,WBGene00077691,257.305476526758,-2.01245485522005,down,No
CB4856_vs_N2,WBGene00077697,321.352563997229,-1.76461652788638,down,No
CB4856_vs_N2,WBGene00077756,10.7376382010971,1.95189712695564,up,No
CB4856_vs_N2,WBGene00077757,429.297095711179,1.22312623125976,up,No
CB4856_vs_N2,WBGene00077770,394.437304870023,0.700945292371153,up,No
CB4856_vs_N2,WBGene00119203,53.5273592913313,-1.93757475771982,down,No
CB4856_vs_N2,WBGene00138719,27.9478239848616,-8.42818761523634,down,No
CB4856_vs_N2,WBGene00138721,92.8209343968233,-1.24144545262044,down,No
CB4856_vs_N2,WBGene00164973,37.2994012405039,1.16347053826064,up,No
CB4856_vs_N2,WBGene00175027,94.1760126100423,-1.69613370915459,down,No
CB4856_vs_N2,WBGene00185098,150.780640169579,1.44129092877728,up,No
CB4856_vs_N2,WBGene00185118,121.154163323197,0.871953448423242,up,No
CB4856_vs_N2,WBGene00189943,183.364793955606,3.54312809014064,up,No
CB4856_vs_N2,WBGene00189956,46.4403290367891,-2.99464817070119,down,No
CB4856_vs_N2,WBGene00194641,96.1554022717064,-1.67676623776589,down,No
CB4856_vs_N2,WBGene00194649,146.645782745246,-0.693553440803327,down,No
CB4856_vs_N2,WBGene00194651,141.047835954205,0.868892280288808,up,No
CB4856_vs_N2,WBGene00194687,38.7759802400699,1.33336846439649,up,No
CB4856_vs_N2,WBGene00194695,148.868379504966,0.940650700919929,up,No
CB4856_vs_N2,WBGene00194717,19.7903004348076,-4.70210499399123,down,No
CB4856_vs_N2,WBGene00194735,9.15435309494703,5.47134906607501,up,No
CB4856_vs_N2,WBGene00194742,9.38402005991143,2.60543343656507,up,No
CB4856_vs_N2,WBGene00194746,15.1766865150971,1.94022382145439,up,No
CB4856_vs_N2,WBGene00194794,14.7685038063342,-1.21477599370341,down,No
CB4856_vs_N2,WBGene00194815,15.5222708357985,-7.58135688851161,down,No
CB4856_vs_N2,WBGene00194849,45.6233812718449,1.0461405285471,up,No
CB4856_vs_N2,WBGene00194855,45.5652080506374,1.51614891786476,up,No
CB4856_vs_N2,WBGene00194916,18.6539608590643,-2.79844703259535,down,No
CB4856_vs_N2,WBGene00194926,70.9502391551912,1.12263423176417,up,No
CB4856_vs_N2,WBGene00194981,295.189287924759,1.48436755001345,up,No
CB4856_vs_N2,WBGene00195004,32.1335062989369,-1.95475144464826,down,No
CB4856_vs_N2,WBGene00195068,81.2793187381393,-3.31889372784689,down,No
CB4856_vs_N2,WBGene00195070,104.141410897892,0.941969083614474,up,No
CB4856_vs_N2,WBGene00195176,46.2209264120093,-9.15574930531947,down,No
CB4856_vs_N2,WBGene00202501,11.7366131739569,3.00688316531325,up,No
CB4856_vs_N2,WBGene00206354,88.0837385263173,1.35318675944085,up,No
CB4856_vs_N2,WBGene00206380,46.2973384892579,0.714423412797902,up,No
CB4856_vs_N2,WBGene00206388,219.517014682251,3.18162780447733,up,No
CB4856_vs_N2,WBGene00206413,23.7340631618303,-6.73840229444891,down,No
CB4856_vs_N2,WBGene00206414,10.1185465482794,1.49136421232788,up,No
CB4856_vs_N2,WBGene00206415,13.6158918621801,-7.39137472376637,down,No
CB4856_vs_N2,WBGene00206418,21.5184948818528,-8.05583551060468,down,No
CB4856_vs_N2,WBGene00206483,44.8040361661971,1.00395024722223,up,No
CB4856_vs_N2,WBGene00206502,16.8533221943162,-1.65837408387972,down,No
CB4856_vs_N2,WBGene00206510,102.551614595451,7.23886652452012,up,No
CB4856_vs_N2,WBGene00206522,35.1964497121315,-8.76103973217666,down,No
CB4856_vs_N2,WBGene00206532,35.6247305476322,1.11665959389167,up,No
CB4856_vs_N2,WBGene00219206,76.4022954794943,1.06948998526808,up,No
CB4856_vs_N2,WBGene00219208,73.3309411285302,-1.06984801799301,down,No
CB4856_vs_N2,WBGene00219216,75.6405042472375,-9.86386579716974,down,No
CB4856_vs_N2,WBGene00219271,151.375089270173,-7.86766311296375,down,No
CB4856_vs_N2,WBGene00219275,752.743656255164,0.960225979371677,up,No
CB4856_vs_N2,WBGene00219278,34.9735934500218,3.567642423015,up,No
CB4856_vs_N2,WBGene00219308,30.4122323042574,1.47177458502857,up,No
CB4856_vs_N2,WBGene00219313,565.873030361579,0.624753969186353,up,No
CB4856_vs_N2,WBGene00219322,11.7174808279068,-1.41816128328313,down,No
CB4856_vs_N2,WBGene00219378,15.3076827424967,3.50298846907936,up,No
CB4856_vs_N2,WBGene00219413,123.104445069054,1.24443459617336,up,No
CB4856_vs_N2,WBGene00220261,22.1263901334439,-2.10787273080408,down,No
CB4856_vs_N2,WBGene00235113,19.9627095481083,1.26141606273249,up,No
CB4856_vs_N2,WBGene00235133,110.738796877617,1.10948081415681,up,No
CB4856_vs_N2,WBGene00235164,36.4314449144501,-7.84800308820772,down,No
CB4856_vs_N2,WBGene00235269,829.404217133724,-6.48030464715272,down,No
CB4856_vs_N2,WBGene00235324,12.6307762029607,2.85952960663012,up,No
CB4856_vs_N2,WBGene00235352,263.874271617539,1.1607119421418,up,No
CB4856_vs_N2,WBGene00235391,120.30399482037,1.21919112078217,up,No
CB4856_vs_N2,WBGene00236809,62.4627392536804,4.40720565011707,up,No
CB4856_vs_N2,WBGene00255702,12.1751412905244,1.06951141689515,up,No
CB4856_vs_N2,WBGene00269355,34.515536149826,6.17574472711888,up,No
CB4856_vs_N2,WBGene00269373,15.3645393798483,3.64117443944389,up,No
CB4856_vs_N2,WBGene00269394,26.5963609899973,-2.61982077434175,down,No
CB4856_vs_N2,WBGene00269425,615.228042994399,9.21003635519855,up,No
CB4856_vs_N2,WBGene00269434,77.1902483715596,-1.72081216002374,down,No
CB4856_vs_N2,WBGene00270321,124.164356941633,-3.10929693689592,down,No
CB4856_vs_N2,WBGene00271415,19.6818871804276,2.79354245298646,up,No
CB4856_vs_N2,WBGene00271606,54.7260519445489,-0.803031090838373,down,No
CB4856_vs_N2,WBGene00271744,125.325817513707,-7.29613500675074,down,No
CB4856_vs_N2,WBGene00271815,31.0450634369447,-2.04241451983534,down,No
CB4856_vs_N2,WBGene00271819,60.2490258121467,-1.56740374012871,down,No
CB4856_vs_N2,WBGene00284850,28.5076473846683,-5.76663567058393,down,No
CB4856_vs_N2,WBGene00284854,64.636676706241,1.69603571245031,up,No
CB4856_vs_N2,WBGene00304173,18.4655038318271,2.34440896880855,up,No
CB4856_vs_N2,WBGene00304201,78.6847061346927,1.77245264637347,up,No
CB4856_vs_N2,WBGene00304787,30.5687490089429,-1.64086628724867,down,No
CB4856_vs_N2,WBGene00304806,25.0200360423629,1.11579094465601,up,No
CB4856_vs_N2,WBGene00304908,76.3690407857505,-3.91650051570124,down,No
CB4856_vs_N2,WBGene00305113,8.73343899392118,4.88514616320158,up,No
CB4856_vs_N2,WBGene00305132,46.4513447356806,5.76457202473394,up,No
CB4856_vs_N2,WBGene00305158,46.7847972943578,-1.50672709330429,down,No
CB4856_vs_N2,WBGene00306003,119.655575205153,0.804905804836561,up,No
DL238_vs_N2,WBGene00000023,142.68398431061,-0.906139673206699,down,No
DL238_vs_N2,WBGene00000055,69.6196592965909,-0.638501548452167,down,No
DL238_vs_N2,WBGene00000114,37374.6148159511,0.641407727281671,up,Yes
DL238_vs_N2,WBGene00000133,58.4498265552369,1.46416639527399,up,No
DL238_vs_N2,WBGene00000135,66.5957491031872,-1.14626390113987,down,No
DL238_vs_N2,WBGene00000139,198.648536564659,0.645532258087492,up,No
DL238_vs_N2,WBGene00000157,377.717647347436,-0.745962254435892,down,No
DL238_vs_N2,WBGene00000171,13.0418122602594,-1.65392094263228,down,No
DL238_vs_N2,WBGene00000172,450.566831730201,1.33522483548751,up,No
DL238_vs_N2,WBGene00000190,45.6912049973577,-2.21858711279133,down,No
DL238_vs_N2,WBGene00000389,43.898780907353,-0.804552560439779,down,No
DL238_vs_N2,WBGene00000399,102.423262564305,-1.79016999141687,down,No
DL238_vs_N2,WBGene00000402,174.409165285795,-1.57990999178635,down,No
DL238_vs_N2,WBGene00000439,21.8660014353115,1.38872723872325,up,No
DL238_vs_N2,WBGene00000454,18.7543192064112,-0.806118663714994,down,No
DL238_vs_N2,WBGene00000457,34.2196909296144,1.7351118955394,up,No
DL238_vs_N2,WBGene00000463,212.667572031584,1.25432804530212,up,No
DL238_vs_N2,WBGene00000488,32.9746683627981,-0.709669944628505,down,No
DL238_vs_N2,WBGene00000503,1189.70512781297,1.56841766577664,up,Yes
DL238_vs_N2,WBGene00000524,122.17209976789,-0.944375217807824,down,No
DL238_vs_N2,WBGene00000541,122.258002017272,1.22541699759888,up,No
DL238_vs_N2,WBGene00000544,76.9346828915413,-4.60518218631627,down,No
DL238_vs_N2,WBGene00000556,34.5202999951369,2.2748768389235,up,No
DL238_vs_N2,WBGene00000557,156.08638839595,0.780248419837974,up,No
DL238_vs_N2,WBGene00000561,18.3674532690462,1.73158342058183,up,No
DL238_vs_N2,WBGene00000599,2081.73299496737,-1.63667063267269,down,No
DL238_vs_N2,WBGene00000603,2784.86779310498,-2.03902380346578,down,No
DL238_vs_N2,WBGene00000612,72.6521178759599,-1.8687278009921,down,No
DL238_vs_N2,WBGene00000613,664.817036547752,-2.16474607633876,down,No
DL238_vs_N2,WBGene00000618,163.51213494881,-3.12463472827942,down,No
DL238_vs_N2,WBGene00000623,50.1980176668972,-1.76704592504647,down,No
DL238_vs_N2,WBGene00000646,78.5476530445466,-2.07307087292295,down,No
DL238_vs_N2,WBGene00000659,284.459806353769,-2.09463940394287,down,No
DL238_vs_N2,WBGene00000664,180.562475521658,-1.3883655313654,down,No
DL238_vs_N2,WBGene00000665,211.986439553222,-1.98134067129831,down,No
DL238_vs_N2,WBGene00000670,1511.10229696885,1.95244028117754,up,No
DL238_vs_N2,WBGene00000671,1134.10232697742,0.687919574805135,up,No
DL238_vs_N2,WBGene00000672,3194.8143711285,-2.17123302537378,down,No
DL238_vs_N2,WBGene00000675,8595.34181668472,-1.0557571177408,down,No
DL238_vs_N2,WBGene00000678,2160.85008271846,-2.00935234454748,down,No
DL238_vs_N2,WBGene00000687,365.088060639326,-1.60447552351026,down,No
DL238_vs_N2,WBGene00000688,66.3370227090293,-2.11739863464944,down,No
DL238_vs_N2,WBGene00000691,2185.78332134615,-2.74447533040796,down,No
DL238_vs_N2,WBGene00000702,58.6748969017725,-1.81223546061124,down,No
DL238_vs_N2,WBGene00000708,571.50150200813,1.77954677699611,up,No
DL238_vs_N2,WBGene00000714,176.487704544507,0.775995754086404,up,No
DL238_vs_N2,WBGene00000715,9749.04785227479,1.74970545248562,up,No
DL238_vs_N2,WBGene00000716,19317.3476349942,0.760187047301421,up,No
DL238_vs_N2,WBGene00000731,584.550372001587,-2.07642155209362,down,No
DL238_vs_N2,WBGene00000737,72.5970303036081,-2.41628508636098,down,No
DL238_vs_N2,WBGene00000739,3142.62090347257,-0.944557243818244,down,No
DL238_vs_N2,WBGene00000747,79.2462006710615,-1.78722249164757,down,No
DL238_vs_N2,WBGene00000749,186.480499671584,-2.08865537330661,down,No
DL238_vs_N2,WBGene00000753,238.603798800934,-2.03249014409315,down,No
DL238_vs_N2,WBGene00000778,126.948653327583,-0.672294466087806,down,No
DL238_vs_N2,WBGene00000782,80.7109865744166,-3.31495291537194,down,No
DL238_vs_N2,WBGene00000783,590.394031800262,-0.740228421894275,down,No
DL238_vs_N2,WBGene00000784,38119.0387368702,1.14785701047084,up,No
DL238_vs_N2,WBGene00000785,12945.0116406766,0.990905666981849,up,No
DL238_vs_N2,WBGene00000830,1348.75985656972,-13.9807645393583,down,Yes
DL238_vs_N2,WBGene00000870,394.942022501216,0.870662330608331,up,No
DL238_vs_N2,WBGene00000893,154.761937949601,-1.98354784947214,down,No
DL238_vs_N2,WBGene00000977,685.616924768935,1.14178683966188,up,No
DL238_vs_N2,WBGene00000979,17.0781451921934,-1.43001251861871,down,No
DL238_vs_N2,WBGene00000988,4687.68879565708,1.07327993787114,up,Yes
DL238_vs_N2,WBGene00001065,311.133836229905,-1.47460878248959,down,No
DL238_vs_N2,WBGene00001068,99.8146310747096,-1.93294784368989,down,No
DL238_vs_N2,WBGene00001071,356.09687997871,-1.8461500052216,down,No
DL238_vs_N2,WBGene00001103,32.6059744333816,1.46381311787036,up,No
DL238_vs_N2,WBGene00001105,60.1487341409298,1.58770564318945,up,No
DL238_vs_N2,WBGene00001119,152.458601138426,-0.901074643466364,down,No
